owl:Class,dct:identifier,schema:name,schema:addressLocality,ex:AblageortSTS,schema:addressRegion,schema:relatedLink,schema:Organization,ex:Statusaaktivnanichtaktiv,ex:EckdatennichtSTS,ex:frühereNamen,ex:Dokumente1,ex:Dokumente2,ex:Dokumente3,ex:Dokumente4
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001268,Skiclub Morschach,Morschach,Morschach,SZ,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001269,Groupe Théâtral des Mascarons( Maison des Mascarons),Môtiers,Môtiers (nicht ZSV),NE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001270,L’Arc-en-Ciel (Les comédiens de l'Arc-en-Ciel),Moudon,Moudon: Théâtre de la Corde (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001271,L’Estrade (Troupe de l'Estrade),Moutier,Moutier (nicht ZSV),BE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001272,Freilichttheater Muhen,Muhen,Muhen,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001273,Verein Flühlenmühle,Mühleberg,Mühleberg,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001274,Trachtengruppe und Männerchor Mühlethurnen,Mühlethurnen,Mühlethurnen,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001275,Theatergruppe Müllheim,Müllheim,Müllheim,TG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001276,Jodlerklub Passwang Mümliswil (JKPM),Mümliswil,Mümliswil,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001277,"Theatergruppe der MG Konkordia, Theatergruppe der Musikgesellschaft Konkordia Mümliswil",Mümliswil,Mümliswil,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001278,Theatergruppe der Trachtengruppe Mümliswil,Mümliswil,Mümliswil,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001279,Theatergruppe des Turnvereins Mümliswil,Mümliswil,Mümliswil,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001280,Theatergruppe F 60 Plus,Münchenbuchsee,Münchenbuchsee,Be,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001281,Theatergruppe Urs Blattner,Münchenbuchsee,Münchenbuchsee,BE,,-0,na,-2012,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001282,Freilicht Wiler -Saga,Münchenbuchsee,Münchenbuchsee,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001283,Theater-Lüüt Seebezirk,Münchenwiler,Münchenwiler,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001284,Gemischter Turnverein Münchwilen,Münchwilen,Münchwilen,TG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001285,Bühne Ostschweiz (Bühne-Ostschweiz),Münchwilen,Münchwilen,TG,,,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001286,Aaretaler Volksbühne,Münsingen,Münsingen,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001287,Jugendtheater Münsingen,Münsingen,Münsingen (nicht ZSV),BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001288,Trachtengruppe Münsingen,Münsingen,Münsingen,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001289,Theater Münsterlingen,Münsterlingen,Münsterlingen,TG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001290,Theatergruppe Mürren,Mürren,Mürren,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001291,Gemischter Chor Müntschemier,Müntschemier,Müntschemier,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001292,Theater in Müntschemier,Müntschemier,Müntschemier,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001293,Sänger- und Theaterfreunde ums Hudelmoos,Muolen,Muolen,TG,,VOV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001294,Theatervereinigung Muotathal (Theater Muotathal),Muotathal,Muotathal,SZ,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001295,Compagnia Teatrale „Il Grapolo“,Muralto,Muralto (nicht ZSV),TI,,FFSI,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001296,Théâtre du Rovra,Muraz-Collombey,Muraz-Collombey (nicht ZSV),VS,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001297,Kolpingfamilie Muri,Muri AG,Muri AG,AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001298,"MuriTheater (Kulturstiftung St. Martin) (inkl. Osterspiel von Muri, Freilichtspiel)",Muri AG,Muri AG,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001299,Freilichtspiele Mettlenpark,Muri BE,Muri BE,BE,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001300,Kellertheater Murten,Murten,Murten,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001301,Gruppa da teater Müstair,Müstair,Müstair,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001302,Teater da Prümavaira 2013,Müstair,Müstair,GR,,ZSV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001303,Theatergruppe Rattenfänger,Muttenz,Muttenz,BL,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001304,Theatergruppe Mutschellen,Mutschellen,Mutschellen,AG,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001305,Gemischer Chor Naters,Naters,Naters,VS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001306,Jugendgruppe Theaterverein Naters,Naters,Naters,VS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001307,Theaterverein Naters,Naters,Naters,VS,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001308,Laientheater Nebikon,Nebikon,Nebikon,LU,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001309,Theater im Schilf,Neerach,Neerach,ZH,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001310,Theatergruppe Neerach,Neerach,Neerach,ZH,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001311,Theatergruppe Funke,Neftenbach,Neftenbach,ZH,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001312,Freilichtspiel Nesselnbach,Nesselnbach,Nesselnbach,AG,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001313,Chliibüni Glärnisch,Netstal (früher Niederurnen),,GL,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001314,Cie Jehanne04 unLtd,Neuchâtel,Neuchâtel (nicht ZSV),NE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001315,Compagnie de la Cave Perdue,Neuchâtel,Neuchâtel (nicht ZSV),NE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001316,Compagnie de la Saint-Grégoire,Neuchâtel,Neuchâtel (nicht ZSV),NE,,,na,1949-2002,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001317,Compagnie de Scaramouche,Neuchâtel,Neuchâtel (nicht ZSV),NE,,,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001318,Groupe de Théâtre Antique de l’Uni de Neuchâtel,Neuchâtel,Neuchâtel (nicht ZSV),NE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001319,Haz’Art ,Neuchâtel,Neuchâtel (nicht ZSV),NE,,,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001320,Héliogade (Compagnie Héliogade),Neuchâtel,Neuchâtel (nicht ZSV),NE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001321,La Rime du Crabe,Neuchâtel,Neuchâtel (nicht ZSV),NE,,,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001322,Théâtre de la Bourgade,Fleurier? Neuchâtel?,Neuchâtel (nicht ZSV),NE,,,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001323,Theaterverein Neudorf (Theater Neudorf),Neudorf,Neudorf,LU,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001324,Trachtengruppe Neuendorf,Neuendorf,Neuendorf,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001325,Trachtengruppe Neuenegg,Neuenegg,Neuenegg,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001326,Gemischter Chor Bramberg,Neuenegg (Bramberg),,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001327,Handharmonika-Club,Neuenegg,Neuenegg,BE,,,,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001328,Jugendbühne Neuenhof,Neuenhof,Neuenhof,AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001329,Schnägge-Bühne Neuenhof,Neuenhof,Neuenhof,AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001330,Theaterspielgruppe Neuenkirch,Neuenkirch,Neuenkirch,LU,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001331,Dramatischer Verein Neuhausen (später: Neuhauser Bühne),Neuhausen,Neuhausen,SH,,VOV,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001332,Neuhauser Bühne,Neuhausen,Neuhausen,SH,,VOV,a,,Dramatischer Verein Neuhausen,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001333,Theatergruppe Neuheim,Neuheim,Neuheim,ZG,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001334,Schnäge-Bühne,Neuenhof,Neuenhof,AG,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001335,Frauenchor Niederbipp,Niederbipp,Niederbipp,BE,,-0,na,1975,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001336,Gemischter Chor Niederbipp,Niederbipp,Niederbipp,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001337,Männerchor Eintracht Niederbipp,Niederbipp,Niederbipp,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001338,Trachtengruppe Niederbipp,Niederbipp,Niederbipp,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001339,Theatergesellschaft Niederbuchsiten,Niederbuchsiten,Niederbuchsiten,SO,,RVNWS,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001340,Junges Theater Niederdorf (JTN),Niederdorf,Niederdorf,BL,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001341,erlinsbacher bühne,Niedererlinsbach,Niedererlinsbach,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001342,Dorfbühne Niederglatt,Niederglatt,Niederglatt,ZH,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001343,Dramatischer Verein Niederglatt,Niederglatt,Niederglatt,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001344,Jodlerklub Echo Niedergösgen-Schönenwerd,Niedergösgen,Niedergösgen,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001345,Schloss-Spiele Falkenstein (Schlossspiele Falkenstein),Niedergösgen,Niedergösgen,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001346,Berner Volksbühne,Niederönz,Niederönz (nicht ZSV?),BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001347,Jodlerklub Alphüttli,Niederscherli,Niederscherli,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001348,Männerchor Niederscherli,Niederscherli,Niederscherli,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001349,Musikgesellschaft Niederscherli,Niederscherli,Niederscherli,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001350,Gemischter Chor Niederwangen,Niederwangen,Niederwangen,??,,Amathea ,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001351,Bühne Wehntal,Niederweningen,Niederweningen,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001352,Theaterfreunde Niederwil,Niederwil,Niederwil,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001353,Theatergruppe Niederwil-Nesselnbach,Niederwil-Nesselnbach,Niederwil-Nesselnbach,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001354,Dramatischer Verein Nürensdorf,Nürensdorf,Nürensdorf,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001355,Drami Nüeri,Nürensdorf,Nürensdorf,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001356,Dramatischer Verein Obersiggenthal,Nussbaumen AG,Nussbaumen AG,AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001357,Bühne07 (Theaterverein Nuglar-St. Pantaleon),Nuglar,Nuglar,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001358,Tarado Théâtre,Nyon,Nyon (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001359,Théâtre Bulle,Nyon,Nyon (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001360,Troupe Nyonnaise de Théâtre,Nyon,Nyon (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001361,Theatergruppe Oberägeri,Oberägeri,Oberägeri,ZG,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001362,Trachtengruppe Oberbalm,Oberbalm,Oberbalm,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001363,Laienbühne Oberbipp,Oberbipp,Oberbipp,BE,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001364,Männerchor Oberbottigen,Oberbottigen,Oberbottigen,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001365,Theaterverein Oberburg,Oberburg,Oberburg,BE,,Amathea,a,,Arbeiterchöre Oberburg ,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001366,Arbeiter-Männerchor,Oberburg,Oberburg,BE,,,,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001367,Arbeiterchöre (später: Theaterverein Oberburg),Oberburg,Oberburg,BE,,,,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001368,Trachtengruppe Oberburg,Oberburg,Oberburg,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001369,Theatergruppe Längenberg,Oberbütschel,Oberbütschel,BE,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001370,Musical Factory Waldenburgertal,Oberdorf,Oberdorf,SO,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001371,Young Damian Music Company (YDMC),Oberdorf,Oberdorf,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001372,Dramatischer Verein Oberegg,Oberegg,Oberegg,AI,,-0,q,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001373,Entfelder Theater-Senioren,Oberentfelden,Oberentfelden,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001374,Theatergesellschaft Oberentfelden,Oberentfelden,Oberentfelden,AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001375,Dachbühne Oberglatt,Oberglatt,Oberglatt,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001376,Theatergruppe Chlause-Zunft (Chlausenzunft Obergösgen),Obergösgen,Obergösgen,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001377,Theaterverein Obergoms,Obergoms,Obergoms,VS,,v,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001378,Näppibühne Oberhasli,Oberhasli,Oberhasli,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001379,Trachtengruppe Oberhasli,Oberhasli,Oberhasli,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001380,Theatergruppe Jodlerklub Oberhofen,Oberhofen,Oberhofen,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001381,Trachtengruppe Oberhofen / Hilterfingen,Oberhofen,Oberhofen,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001382,Klösterli-Bühne Oberhofen,Oberhofen,Oberhofen,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001383,Theatergruppe Musikgesellschaft Oberhofen,Oberhofen,Oberhofen,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001384,Theatergesellschaft Oberiberg,Oberiberg,Oberiberg,SZ,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001385,Junges Theater Oberrieden,Oberrieden,Oberrieden (nicht ZSV),ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001386,Bauernbund-Theatergruppe,Oberriet,Oberriet,SG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001387,Allerlei-Theater Rohrdorf,Oberrohrdorf,Oberrohrdorf,AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001388,Theatergruppe Oberrüti,Oberrüti (Muri),Oberrüti (Muri),AG,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001389,Theaterverein Obersaxen,Obersaxen,Obersaxen,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001390,Frauen- und Männerchor Oberscherli <später Oberscherlichor>,Oberscherli (Köniz),Oberscherli (Köniz),BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001391,Oberscherlichor <früher: Frauen- und Männerchor Oberscherli>,Oberscherli (Köniz),Oberscherli (Köniz),BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001392,Dramatischer Verein Obersiggental,Obersiggental,Obersiggental,AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001393,Theatergruppe Stockental,Oberstocken,Oberstocken,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001394,Gesangsverein Oberthal,Oberthal,Oberthal,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001395,Theatergruppe KAB,Oberuzwil-Birchwil,Oberuzwil-Birchwil,SG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001396,Theatergruppe Oberwil (TGO),Oberwil BL,Oberwil BL,BL,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001397,Kabarett Monokel,Oberwil ZH,Oberwil ZH,ZH,,-0,na,1982,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001398,Männerchor Oberwil-Lieli,Oberwil-Lieli,Oberwil-Lieli,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001399,Männer- und Gemischterchor Oberwil bei Büren,Oberwil bei Büren,Oberwil bei Büren,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001400,Trachtengruppe Ochlenberg,Ochlenberg,Ochlenberg,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001401,Freizeit- und Bildungsklub Thal-Gäu (STS: Theatergruppe des Bildungsklubs Thal-Gäu),Oensingen,Balsthal,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001402,Gemischter Chor Oeschenbach,Oeschenbach,Oeschenbach,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001403,Theatergruppe Oetwil am See,Oetwil am See,Oetwil am See,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001404,DachSchadenGesellschaft (DSG) (Theaterverein Dachschadengesellschaft),Olten (früher: Oftringen),Oftringen,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001405,L'Aurore Antagnes,Ollon,Ollon (nicht ZSV),VD,,,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001406,Arbeiterbühne Olten (später: Laienbühne Olten),Olten,Olten (nicht ZSV),SO,,,,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001407,Dramatische Gesellschaft Olten (DGO) ,Olten,Olten,SO,,,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001408,Gesangsverein Olten,Olten,Olten,SO,,-0,na,1926-1928,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001409,"Heimatschutz-Theater Olten (Heimatschutz Theater Olten, Heimatschutztheater Olten, HSTO)",Olten,Olten,SO,,RVNWS,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001410,"Jazz-Dance-Studio ""Tanzgruppe Ursula Berger""",Olten,Olten,SO,,-0,a,"1986, 1987",,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001411,Laienbühne Olten,Olten,Olten,SO,,-0,a,(noch existent?),Arbeiterbühne Olten,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001412,Phare (Theatergrupper Kantonsschule Olten),Olten,Olten: Kantonsschule (ZSV),SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001413,Projektgruppe 110+1,Olten,Olten,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001414,Spectacolo Jugend- und Kindertanztheater (Russische Kinder-Ballettschule),Olten,Olten (nicht ZSV),SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001415,Theater JucKT (Forum für Jugend- und Kindertheater),Olten,Olten (nicht ZSV),SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001416,Theater- und Tanzwoche Olten (Projekt Stadt Olten),Olten,Olten (nicht ZSV),SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001417,Theatergruppe Olten,Olten,Olten,SO,,KTV,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001418,Trachtenvereinigung Olten,Olten,Olten,SO,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001419,Zug der Zeit,Olten,Olten (nicht ZSV),SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001420,Cie „La Truite“,Onex,Onex (nicht ZSV),GE,,FSSTA,a,,,,,,
