owl:Class,dct:identifier,ex:OrtTheater,schema:relatedLink,schema:organization,schema:location,schema:productionCompany,spa:theaterSeason,eclap:firstPerformanceDate,spa:premiereType,schema:name,schema:genre,schema:author,eclap:director,eclap:performer,spa:numberOfPerformances,schema:comment,spa:programme,ex:Pheftnr,spa:pressClippings,spa:numberOfPhotos,spa:numberOfNegatives,ex:PlakatZSV,ex:PlakatSTS,spa:accessionNumberPoster,ex:Spieltext,ex:SpieltextSignatur,ex:DVDVideo,ex:VideoDVDSignatur,spa:numberOfSetDesignSketches,ex:Kostuementwuerfe,ex:Vereinszeitschriften,ex:Jubilaeumsschriften,ex:StatutenProtokolle,ex:Bemerkungen2
,,Bülach (ZH): Spielleute von Seldwyla,www.spielleutevonseldwyla.ch,RVA,,,2014,16.05.2014,,Sterbe isch tödlich,S,"Steinwasser, Christine","Millns, Walter",,,,1,,1,,,,,,,,,,,,,,,* Streuzettel
,,Affoltern a.A. (ZH): Aemtler Bühne,www.aemtlerbuehne.ch,RVA ,,,"2014
",02.08.2014,,Zusammenstos,S,"Schwitters, Kurt, Musik Peter Roth","Deér, Dodó",,,30-Jahr Jubiläumsaufführung Freilicht,1,,1,,,,,,,,,,,,,,,
,,Emmen (LU): Theaterlüüt Ämme (früher Heimatbühne),www.theater-emmen.ch,RZV,,,2014,25.10.2014,,Guet gschtorbe isch halbe gerbt,S,"Badraun, Daniel","Burri, Kurt",,,,1,,1,,,,,,,,,,,,,,,
,,Bern: Theater Matte (Eigenproduktionen),,,,,2014,18.10.2014,,Am Sonntag ist Schluss,S,"Kämpf, Matto; B: Livia Anne Richard",Stein Oliver,,,Kabaretistische Lesung mit Nicole D. Käser und Markus Maria Engist,1,,1,,,,,,,,,,,,,,,
,,Bern: Theater Matte (Eigenproduktionen),,,,,2014,13.12.2014,,Zum Glück,S,"Hohler, Franz; B: Livia Anne Richard","Truffer, Alex",,,Kabaretistische Lesung mit Nicole D. Käser und Markus Maria Engist,1,,,,,,,,,,,,,,,,,
,,Bern: Theater Matte (Eigenproduktionen),,,,,2015,14.02.2015,,Zorn,S,"Murray-Smith, Joanna; B: Livia Anne Richard","Incondi, Hans Peter",,,Kabaretistische Lesung mit Nicole D. Käser und Markus Maria Engist,1,,,,,,,,,,,,,,,,,Aus Programmvorschau 2014/15
,,Bern: Theater Matte (Eigenproduktionen),,,,,2015,11.04.2015,,Noch einmal verliebt,S,"DiPietro, Joe; B: Livia Anne Richard","Wagner, Christiane",,,Kabaretistische Lesung mit Nicole D. Käser und Markus Maria Engist,,,,,,,,,,,,,,,,,,Aus Programmvorschau 2014/15
,,Aarau (AG): Theatertage,,,,,2014,,,,,00 (Allgemeines),,,,,,,1,,,,,,,,,,,,,,,
,,Bachenbülach (ZH): Cheernagel Büüni ,www.beachtli.ch/cheernagel,RVA,,,2014,03.04.2014,,Mörder mit Gefühle,S,"Dagan, Gabriel; B: Andreas Fischer","Goebel, Gerhard Andreas",,,,,,1,,,,,,,,,,,,,,,
,,Bern: Junge Theaterfabrik Bern,www.jungetheaterfabrikbern.ch,,,,2014,11.04.2014,,Beautiful Bodies,S,"Cunningham, Laura Shaine.","Siegenthaler Hugi, Davina",,,,,,1,,,,,,,,,,,,,,,
,,Chur (GR): Volksbühne Chur,,BVV,,,2014,18.10.2014,,Au das no,S,"Sutters, Ronny","Moser-Caviezel, Vreni",,,,,,1,,,,,,,,,,,,,,,"*Aus ""der Scheinwerfer""  5/2014"
,,Sursee (LU): Musik- und Theatergesellschaft ,www.stadttheater-sursee.ch,RZV,,,2014,10.01.2014,,Anythings Goes,Ot,"Porter, Cole","Bugiel, Björn B.",,,,1,,1,,,,,,,,,,,,,,,"zusätzlich Info aus dem Internet
"
,,Büren (NW): Theatergesellschaft,www.theaterbueren.ch,RZV,,,2014,18.10.2014,,"Glogä, neyd als glogä (""Lügen über Lügen"")
",S,"Pfaus, Walter G.","Meli, Susanna",,,,1,,1,,,,1,,,,,,,,,,,zusätzlich Streuzettel
,,Wollerau (SZ): Theaterfreunde Höfe,www.theaterfreundehoefe.ch,RZV,,,2014,24.10.2014,,"Zum Tüüfel, Herr Bundesrat",S,"Schimmel, Hans","Marinaccio, Patrizio",,,,1,,,,,,,,,,,,,,,,,
,,Thun (BE): Facetten - Bühne,www.facetten-buehne.ch,BGVT,,,2014,07.11.2014,,d'Putzfrou .. u dr Heiri,S,"Popplewell, Jack","Wüthrich, Peter E.",,,,1,,,,,,,,,,,,,,,,,
,,00: Theaterfestival BVV (Bündner Vereinigung für das Volkstheater),,,,,2014,,,9. Theaterfestival in Thusis 15. - 18.05.2014 ,,00 (Allgemeines),,,,,,,1,,,,,,,,,,,,,,,
,,Bern: Guignolo-Theaterproduktion,,,,,2014,06.12.2014,,Der Himpi-Schelm,S,"Neuenegg, Jürg von","Kästli, Ulrich H.",,,,1,,1,,,,,,,,,,,,,,,aus Spielplan Katakömbli
,,Kriens (LU): Theater HTK (früher: Heimatschutztheater Kriens),www.HTK:ch,RZV,,,2014,08.11.2014,,Drum prüfe wer sich ewig windet,S,"Schimmel, Hans; B: Alexandra Meuwly","Schwerzmann, Daniel",,,,1,,,,,,,,,,,,,,,,,
,,Glarus (GL): Theater Glarus,www.theater-glarus.ch,RVA,,,2014,25.10.2014,,Zur schönen Aussicht,S,"Horvath, Ödön von","Imfeld, Werner",,,,1,,1,,,,,,,,,,,,,,,Zusätzlich Streuzettel
,,Rain (LU): Theatergesellschaft,www.tgrain.ch,RZV,,,2014,08.11.2014,,D'Albtraum Villa,S,"Spehling, Bernd; B: Tamara De RosaMarriot, A. und A Foot","Gärtner, Priska und Nicole Bossert",,,,1,,,,,,,,,,,,,,,,,
,,Hitzkirch (LU): Theatergesellschaft Hitzkirch Rabenbühne,www.rabenbühne.ch,RZV,,,2014,31.10.2014,,"Floh ém Ohr (""La puce à l'oreille"")",S,"Feydeau, Georges; B: Elfriede Jelinek","Troxler, Benedikt",,,,1,,1,,,,,,,,,,,,,,,
,,Horw (LU): Theatergesellschaft,www.tgh.ch,RZV,,,2014,08.11.2014,,Hotel Mimosa,S,"Chesnot, Pierre","Gärtner, Beat",,,,1,,1,,,,,,,,,,,,,,,
,,Lunkhofen (AG): Freie Bühne,www.freiebuehne.ch,VAV,,,2014,01.11.2014,,Um Himmels Wille ... Herr Pfarrer,S,"Gombold, Bernd","Trottmann, Sepp",,,,1,,,,,,,,,,,,,,,,,
,,Birr (AG): Theatergruppe,,,,,2014,07.11.2014,,Vier Fraue für mi Scheff,S,"Sturzenegger, Harry","Wächter, Kurt",,,,1,,,,,,,,,,,,,,,,,
,,Unterkulm (AG): Theaterverein,www.theater-kulm.ch,VAV,,,2014,31.10.2014,,Ladysitter,S,"Spehling, Bernd; B: Erwin Britschgi","Rothenbühler, Annemarie",,,,1,,1,,,,,,,,,,,,,,,
,,Meilen (ZH): Atelier Theater,www.ateliertheater-meilen.ch,RVA,,,2014,29.11.2014,,Unterm Birnbaum,S,"Fontane, Theodor; B: Volker Ranisch","Ranisch, Volker",,,,1,,,,,,,,,,,,,,,,,
,,Udligenswil (LU): Theatergesellschaft,,RZV,,,2014,08.11.2014,,Boeing Boeing,S,"Camoletti, Marc; B: Peter Schindler","Glanzmann, Rita",,,,1,,,,,,,,,,,,,,,,,
,,Burgdorf (BE): Emmentaler Liebhaberbühne ELB (früher: Hasle-Rüegsau),www.elb.ch,BGVT,,,2014,21.11.2014,,Zu ebener Erde und erster Stock,S,"Nestroy, Johann; B: Ulrich Simon Eggimann","Eggimann, Ulrich Simon",,,,1,,1,,,,,,,,,,,,,,,* Programmplakat
,,Frauenfeld (TG): Kindertheater FLOH (früher: Jugendtheater),,,,,2014,15.11.2014,,Amopolis,M,"Bernhard, Jörg","Bernhard, Jörg",,,,1,,,,,1,,,,,,,,,,,,
,,Herzogenbuchsee (BE): Theaterteam,www.theaterteam-buchsi.ch,BGVT,,,2013,,,Zimmer 12a,S,"Marriott, Anthony und Bob Grant","Lanz, Beatrice ",,,,1,,,,,,,,,,,,,,,,,
,,Herzogenbuchsee (BE): Theaterteam,www.theaterteam-buchsi.ch,BGVT,,,2014,,,Mir gründe e Bank,S,"Schimmel, Hans","Lanz, Beatrice ",,,,1,,,,,,,,,,,,,,,,,
,,Ostermundigen (BE): Trachtengruppe,,BGVT,,,2014,16.10.2014,,Urchigi Choscht,S,"Wälti, Hans","Liechti, Beatrice",,,,1,,,,,,,,,,,,,,,,,
,,Seon (AG): Theatergruppe,www.theatergruppeseon.ch,VAV,,,2013,02.11.2013,,Früehriif,S,"Kessner, Andreas","Brügmann, Helene",,,,1,,,,,,,,,,,,,,,,,"
"
,,Zürich: Berner-Verein Zürich,www.bernerverein-zuerich,RVA,,,2014,18.01.2014,,Familie - Zuewachs,S,"Pfaus, Walter G.","Nussbaumer, Christoph",,,,1,,1,,,,,,,,,,,,,,,
,,Fällanden (ZH): Theatergruppe,www.theatergruppefällanden.ch,RVA,,,2014,10.01.2014,,Der schöne grüne Vogel,S,"Gozzi, Carlo; B: Charlotte Joss","Joss, Charlotte",,,,1,,1,,,,,,,,,,,,,,,
,,Wil (SG): Bühne Thurtal,www.buehne-ostschweiz.ch,,,,2014,02.08.2014,,Der Besuch der alten Dame,S,"Dürrenmatt, Friedrich","Wild, Monika",,,Freilichtaufführung,,,1,,,,,,,,,,,,,,,
,,Meilen (ZH): Theatergruppe Bergmeilen,www.theatergruppe-bergmeilen.ch,RVA,,,2014,21.03.2014,,Operation Vogelschüüchi,S,"Lanz, Beatrice","Götz, Claudia",,,,,,1,,,,,,,,,,,,,,,
,,Oberägeri (ZG): Theatergruppe,www.tg-oberaegeri,RZV,,,2014,15.11.2014,,"Drum prüfe, wer sich ewig windet",S,"Schimmel, Hans; B: Alexandra Meuwly","Schmid, Thomas",,,,1,,,,,1,,,,,,,,,,,,
,,Dietlikon (ZH): Theaterverein,www.theater-dietlikon.ch,RVA,,,2014,17.01.2014,,Guet Nacht Frau Seeholzer,S,"Lovegrove, Arthur","Togni, Andrej",,,,,,1,,,,,,,,,,,,,,,
,,Erlach (BE): Hoftheater,www.hoftheater-erlach.ch,BGVT,,,2014,16.07.2014,,Bunbury oder Ernst sein ist wichtig,S,"Wilde, Oscar; B: Susan Saladin","Heinzel, Jan-Philip",,,Freilichtaufführung,1,,1,,,,,,,,,,,,,,,
,,Erlenbach (ZH): Erlibacher Volksbühne,www.erlivb.ch,RVA,,,2014,18.01.2014,,Verliebt verlobt Verrechnet,S,"Scheik, Ute; B: Etienn Meuwly, Nathalie Portmann","Portmann, Nathalie",,,,,,1,,,,,,,,,,,,,,,
,,Matten b. Interlaken (BE): Jodlerklub Matten,www.jodlerklubmatten.ch,,,,2014,08.11.2014,,E Stube voll Meitli,S,"Bütikofer, Ruedi","Aeschlimann, Heinz und Peter Wahli",,,,,,1,,,,,,,,,,,,,,,
,,Neuheim (ZG): Theatergruppe,,RZV,,,2014,29.11.2014,,Camper Fründe,S,"Schlegel, Marcel",,,,,1,,,,,,,,,,,,,,,,,zusätzlich Streuzettel
,,Gansingen (AG): Theater Gansingen,www.theater-gansingen.ch,VAV,,,2014,11.01.2014,,De letscht Wunsch,S,"Meyer, Adrian","Oeschger, Robi",,,,1,,1,,,,,,,,,,,,,,,
,,Hochdorf (LU): Theatergruppe Brauichessu,www.brauichessu.ch,RZV,,,2014,05.05.2014,,Romeo und Julia,S,"Bischof, M.,  W. Bodinek, und U. Blum","Bischof, Margrit",,,,,,1,,,,,,,,,,,,,,,
,,Holderbank (SO): Theatergruppe Holderbank,,NWS,,,2014,10.01.2014,,Die Kaktusblüte,S,"Barillet, Pierre und Jean Pierre Grédy: B: Max Dettwiler","Glanzmann, Manuela",,,,,,1,,,,,,,,,,,,,,,
,,Horgen (ZH): Dramatischer Verein,www.dvh.ch,RVA,,,2014,24.01.2014,,"Rente gut - Alles gut (""cash on delivery"")",S,"Cooney, Michael","Gerber, Markus und Roli Roth",,,,,,1,,,,,,,,,,,,,,,
,,Hottwil (AG): Spielleute Hottwil,www.theater-hottwil.ch,VAV,,,2014,28.03.2014,,Der nackte Wahnsinn,S,"Frayn, Michael","Imhoof, David",,,,,,1,,,,,,,,,,,,,,,
,,Jenins (GR): Theatergruppe,www.tg-jenins.ch,BVV,,,2014,21.11.2014,,Yerma,S,"Lorca, Frederico Garcia; B: Alfred Berger","Berger, Alfred",,,Freilichtaufführung,,,1,,,,,,,,,,,,,,,"aus ""der Scheinwerfer* 4/2014"
,,Illnau (ZH): Verein Theater Illnau,www.theaterillnau.ch,RVA,,,2014,29.03.2014,,De Florentinerhuet,S,"Labiche, Eugène und Marc Michel; B: Rudolf Binder","Andereg, Kristin",,,,1,,1,,,,,,,,,,,,,,,
,,Kerns (OW): Kernser Spielleute,www.theaterkerns.ch,RZV,,,2014,15.03.2014,,lotto spielt dr otto,S,"Robia-Züger, Jeannette","Rotz, Daniel von",,,,,,1,,,,,,,,,,,,,,,
,,Läufelfingen (BL): Laienbühne,www.lbl-theater.ch,NWS,,,2014,28.03.2014,,"Das Jagen ist des Müllers Lust (""Ein Müller auf Abwegen"")",S,"Haberstroh, Wolfgang W.; B: Yvonne Straub","Strub, Hans Peter",,,,,,1,,,,,,,,,,,,,,,
,,Lengnau (AG): Theatergruppe Lengnau,www.theater-lengnau.ch,,,,2014,08.02.2014,,Mord on Backstage,S,"Gysel, Claudia","Schlegel, Marcel",,,,,,1,,,,,,,,,,,,,,,
,,Luzern: Zentralschweizer Kinder- und Jugendtheatertreffen,,,,,2014,13.06.2014,,15. Zentralschweizer Kinder- und Jugendtheatertreffen,,,,,,,,,1,,,,,,,,,,,,,,,* Inserat mit Programm
,,Männedorf (ZH): Dramatischer Verein,www.dvm.ch,RVA,,,2013,09.11.2013,,Traumhochziit,S,"Hawdon, Robin","Anderegg, Lara",,,,,,1,,,,,,,,,,,,,,,
,,Meggen (LU): Theatergesellschaft,www.tgm.ch,RZV,,,2014,18.10.2014,,Die 3 von der Tankstelle,Mu,"Struppeck, Christian, Andreas Gergen","Duss, Monika,",,,,,,1,,,,,,,,,,,,,,,
,,Murten (FR): Kellertheater,www.kellertheatermurten.ch,BGVT,,,2014,22.01.2014,,Harold and Maude ,S,"Higgin, Colin; B: Udo Birckholz","Truffer, Alex",,,,,,1,,,,,,,,,,,,,,,
,,Oberentfelden (AG): Theatergesellschaft,www.theateroberentfelden.ch,VAV,,,2014,04.01.2014,,Bisch sicher?,S,"Brunold, R und P. Kaufmann","Locher, Peter",,,,,,1,,,,,,,,,,,,,,,
,,Oberglatt (ZH): Dachbühne,www.dachbuehne.ch,RVA,,,2014,14.03.2014,,Mensch ärgere dich nicht,S,"Battermann, Florian","Böni, Petra",,,,,,1,,,,,,,,,,,,,,,
,,Oberhofen (BE): Jodlerklub,,BGVT,,,2014,08.03.2014,,Gäld muesch ha u schlau sy,S,"Unger, Hellmuth","Christener, Paul",,,,1,,1,,,,,,,,,,,,,,,
,,Othmarsingen (AG): Theaterlüüt,www.tl-o.ch,VAV,,,2014,28.02.2014,,Unterwägs,S,"Stalder, Hans; B: Brigitte Wyss","Wyss, Brigitte",,,,1,,1,,,,,,,,1,DVD 1492.1,,,,,,
,,Plaffeien (FR): Theatergesellschaft,www.theaterplaffeien.ch,BGVT,,,2014,05.01.2014,,Reini Närvesach,S,"Binder, Wolfgang","Hayoz, Angelo und Urban Mauron",,,,,,1,,,,,,,,,,,,,,,
,,Pratteln (BL): Laienbühne,www.laienbuehne-pratteln.ch,NWS,,,2014,15.08.2014,,Leonce und Leona,S,"Büchner, Georg","Rick, Cary",,,Freilichtaufführung,,,1,,,,,,,,,,,,,,,
,,Reinach (BL): Laienbühne Schemeli,www.schemeli.ch,NWS,,,2014,24.01.2014,,Die seltsame Gräfin,S,"Zellmer, Dirck nach Edgar Wallace","Kaiser, Daniel",,,Schweizer Erstaufführung,,,1,,,,,,,,,,,,,,,
,,Richterswil (ZH): Theatergruppe,www.tgr.ch,RVA,,,2014,14.06.2014,,Chrüüzfahrt,S,Text durch die Spieler entwickelt nach Frederico Fellini,"Knüsel, Margritt und Andrea Gubler",,,,,,1,,,,,,,,,,,,,,,
,,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,2014,12.09.2014,,Blume von Hawai,Ot,"Abraham, Paul","Felice, Manuela",,,,1,,1,,,,,,,,,,,,,,,
,,Saanen - Gstaad (BE): Freilichttheater in Saanen,,,,,2014,08.08.2014,,"Farinet, der Falschmünzer",S,"Keller, Markus; B: Ruth Domke","Domke, Ruth",,,Freilichtaufführung,1,,1,,,,,,,,,,,,,,,
,,Meikirch (BE): Trachtengruppe,,BGVT,,,2014,01.11.2014,,Brand-Stiftig,S,"Siegmund, Günther, B: Walter Kurmann, Michel Chuard","Oppliger, Hans",,,,1,,,,,,,,1,B7.2 Sieg 1001,,,,,,,,
,,Fraubrunnen (BE): Trachtengruppe,,BGVT,,,2014,25.10.2014,,Vollmondnächt,S,"Isler, Ueli","Bühler, Urs",,,,1,,,,,,,,,,,,,,,,,
,,Lyss (BE): Trachtengruppe,,BGVT,,,2014,22.11.2014,,Heimisbach,S,"Gfeller, Simon; B: Rudolf Stalder","Friedrich, Ueli ",,,,1,,,,,,,,,,,,,,,,,
,,Gasel (BE): Trachtengruppe,,,,,2014,25.10.2014,,E reini Närvesach,S,"Binder, Wolfgang; B: Fritz Klein",,,,,1,,,,,,,,,,,,,,,,,
,,Gasel (BE): Trachtengruppe,,,,,2013,27.10.2013,,"De 6-er im Lotto (""De Houptträffer"")",S,"Pohl, Julius; B: T.J. Felix, Urs P. Zumbrunnen",,,,,1,,,,,,,,,,,,,,,,,
,,Bern: NVB -Theater (früher: Neue Volksbühne NVB),www.nvb-theater.ch,BGVT,,,2014,,,"NVB-Magazin November 2014
",S,,,,,,,,,,,,,,,,,,,,1,,,
,,Bern: NVB -Theater (früher: Neue Volksbühne NVB),www.nvb-theater.ch,BGVT,,,2014,30.11.2014,,"König Drosselbart
",S,"Wiemker, B.; B: Hanspeter Kissling nach Gebr. Grimm","Dubs, Marlies",,,,1,,1,,,,,,,,,,,,,,,zusätzlich Streuzettel
,,Effretikon (ZH): kleineBühne (Untergruppe Theatergruppe TheaterPlatz),www.kleinebuehneeffretikon.ch,RVA,,,2014,12.09.2014,,Seifenblasen,S,"Goetz, Curt","Grillo, Ilaria und Christian Kempe",,,,1,,,,,,,,,,,,,,,,,
,,Effretikon (ZH): kleineBühne (Untergruppe Theatergruppe TheaterPlatz),www.kleinebuehneeffretikon.ch,RVA,,,2014,12.09.2014,,Weg ist weg! (Lohengrin),S,"Goetz, Curt","Kempe, Christian",,,,1,,,,,,,,,,,,,,,,,
,,Effretikon (ZH): kleineBühne (Untergruppe Theatergruppe TheaterPlatz),www.kleinebuehneeffretikon.ch,RVA,,,2014,12.09.2014,,Hund im Hirn,S,"Goetz, Curt","Frei, Kathrin Maja",,,,1,,,,,,,,,,,,,,,,,
,,Hombrechtikon (ZH): Operetten- Verein Zürcher Oberland,www.operette-hombrechtikon.ch,RVA,,,2014,06.09.2014,,Zar und Zimmermann,Ot,"Lortzing, Albert","Vogel, Volker",,,,1,,1,,,,,,,,,,,,,,,
,,Nebikon (LU): Laientheater,www.laientheater-nebikon.ch,RZV,,,1993,27.08.1993,,Ausblick vom Galgehölzli,S,"Huwyler, Peter
","Huwyler, Peter",,,Freilichtaufführung zur 1100-Jahrfeier Nebikon,1,,1,,,,,,,,,,,,,,,
,,Schlierbach (LU): Theatergruppe,,,,,2014,22.11.2014,,Adelheid vom Burgerwal,S,"Brun, Josef; B: Sandra Zurkirchen","Zurkirchen, Sandra",,,,1,,,,,,,,,,,,,,,,,
,,Wangen a.d. Aare (BE): Trachtengruppe,,,,,2013,11.01.2013,,Bed & Breakfast,S,"Trütsch, Maya","Bohnenblust, Ruth",,,,1,,,,,,,,,,,,,,,,,
,,Wangen a.d. Aare (BE): Trachtengruppe,,,,,2014,14.01.2014,,Schööni Nochbere,S,"Jonas, Marius","Hofstetter, Monika",,,,1,,,,,,,,,,,,,,,,,
,,Schwarzenburg (BE): Junkere-Bühni,www.junkere-buehni.ch,BGVT,,,2014,,,Fusion mit Freilichtbühne Schwarzenburg zu Bühne Schwarzenburg,S,,,,,,,,1,,,,,,,,,,,,,,,
,,Schwarzenburg (BE): Freilichtbühne,www.flbs.ch,BGVT,,,2014,,,Fusion mit Junkere Bühni Schwarzenburg zu Bühne Schwarzenburg,S,,,,,Freilichtaufführung,,,1,,,,,,,,,,,,,,,
,,Schwarzenburg (BE): Bühne Schwarzenburg,www.buehne-schwarzenburg.ch,BGVT,,,2014,,,Fusion von  Junkere Bühni Schwarzenburg und Frelichbühne Schwarzenburg zu Bühne Schwarzenburg,S,,,,,Freilichtaufführung,,,1,,,,,,,,,,,,,,,
,,Thalwil (ZH): Theater Thalwil,www.theaterthalwil.ch,RVA,,,2014,31.05.2014,,Happy,S,"Dörrie, Doris","Schulthess, Andrea",,,,,,1,,,,,,,,,,,,,,,
,,Thun (BE): Junge Bühne Thun,www.jungebuehnethun.ch,BGVT,,,2014,,,"Neugründung Junge Bühne Thun, hervorgegangen aus der der Facetten-Jugend",S,,,,,,,,1,,,,,,,,,,,,,,,
,,Unterägeri (ZG): Theatergesellschaft,www.theater-unteraegeri.ch,RZV,,,2014,22.02.2014,,Der usbildet Chrank,S,"Wiemker, Bernhard; B: Beat H. Bürgi, frei nach Molière","Bürgi, Beat H.",,,,,,1,,,,,,,,,,,,,,,
,,Untersiggenthal (AG): Dramatischer Verein,www.dvu.ch,VAV,,,2014,15.08.2014,,g'houe oder g'stoche,S,"Lehr, Trix","Lehr, Trix",,,,,,1,,,,,,,,,,,,,,,
,,Untervaz (GR): Theater Salaz Untervaz,,BVV,,,2014,07.02.2014,,Hotel Mimosa,S,"Chesnot, Pierre","Capaul, Andrea",,,,,,1,,,,,,,,,,,,,,,
,,Uster (ZH): Freie Bühne,www.fbu.ch,RVA,,,2014,08.02.2014,,Folki-a.gogo,Mu,"Brunner, Albi in Zusammenarbeit mit dem Ensemble","Brunner, Albi",,,,,,1,,,,,,,,,,,,,,,
,,Villigen (TG): Theatergruppe,,,,,2014,07.03.2014,,Bisch sicher?,S,"Brunold, Rolf und Peter Kaufmann; B: Gabi Regli","Regli, Gabi",,,,,,1,,,,,,,,,,,,,,,
,,Wettingen (AG): Klosterspiele,,,,,2014,08.07.2014,,Viel Lärm um nichts,S,"Shakespeare, William","Arnarsson, Thorleifur Örn",,,Freilichtaufführung,,,1,,,,,,,,,,,,,,,
,,Wilchingen (SH): Wilchinger Theater (früher Theaterchischte),www.wilchinger-theater.ch,VOV,,,2014,07.03.2014,,Überraschung! Überraschung! ,S,"Martin, Sandrine","Kessler, Brigitte",,,Schweizer Erstafführung,,,1,,,,,,,,,,,,,,,
,,Zug: Zuger Spiillüüt,www.zuspi.ch,RZV,,,2014,16.01.2014,,"Yvonne, die Burgunderprinzessin",S,"Gombrowicz, Witold; B: Peter Klaus Steiner","Steiner, Peter Klaus",,,,,,1,,,,,,,,,,,,,,,"
"
,,Zurzach (AG): Freilichtspiele (Verenaspiel),www.verenaspiel.hc,,,,2014,06.08.2014,,Verena ein modernes Mirakelspiel,S,"Glarner, Hans","Meier, Hannes Leo",,,,,,1,,,,,,,,,,,,,,,zusätzlich Infos aus dem Internet
,,Sumiswald (BE): Freilichtspiel,,,,,2014,25.07.2014,,Frau Müller muss weg,,"Hübner, Lutz","Maeder, Jörg",,,Freilichtaufführung,,,1,,,,,,,,,,,,,,,
,,Belp (BE): Gürbetaler Volksbühne,www.volksbuehne-belp.ch,BGVT,,,2015,15.01.2015,,le Schpountz,S,"Pagnol, Marcel; B:Hans Niederhauser","Stutz, Walter",,,,1,,1,,,,,,,,,,,,,,,
,,Diessbach (BE): Trachtengruppe und Jodlerklub,,,,,2014,08.11.2014,,Zwee herti Nüss,S,"Kling, Ulla; B: Lukas Bühler","Niggeler, Therese",,,,1,,,,,,,,,,,,,,,,,
,,Belp (BE): Trachtengruppe Belp und Umgebung,,BGVT,,,2014,07.11.2014,,Drei Tag Chefi,S,"Stebler, Jakob; B: Käthi Brönnimann","Brönnimann, Käthi",,,,1,,,,,,,,,,,,,,,,,
,,Winterthur (ZH): Laienbühne Römerhof,www.la-roe.ch,,,,2014,08.11.2014,,"Guet Nacht Frau Seeholzer (""Goodnight Mrs Puffin"")",,"Lovegrove, Arthur; B: Helmuth Weiss, Sommertheater Winterthur Hans Hausamann","Meyer, Robert",,,,1,,,,,,,,,,,,,,,,,
,,Zürich (-Altstetten): Theater Altstetten (früher: Dramatischer Verein),www.theater-altstetten.ch,RVA,,,2015,09.01.2015,,Camper-Fründe,S,"Schlegel, Marcel; B: Käthi Hasler und Gritli Harringer","Hasler, Käthi und Martin Eberle",,,,1,,,,,,,,,,,,,,,,,
,,Aarberg (BE): Aarberger Bühne (Theater Ringmuur),www.aarberger-buehne.ch,,,,2015,05.02.2015,,Das het mer grad no gfählt.,S,"Kleen, Erick A. ; B: Etienne Meuwly","Huber, Ursula",,,,1,,,,,,,,,,,,,,,,,
,,Zuchwil (SO): Theatergruppe Rampeliecht,www.rampeliecht.ch,NWS,,,2014,22.11.2014,,"Ausser Kontrolle (""Out of order"")",S,"Cooney, Ray; B: Jörg Schneider","Zimmermann, Susanne",,,,1,,,,,,,,,,,,,,,,,
,,Zollikofen (BE): Trachtengruppe Zollikofen- Münchenbuchsee,,BGVT,,,2014,13.11.2014,,Die weisse Dame,S,"Freuler, Kaspar und Heinrich Jenny-Fehr","Walther, Jürg",,,Coproduktion mit Trachtengruppe Bern-Stadt,1,,,,,,,,,,,,,,,,,
,,Wengi b. Büren (BE): Trachengruppe Schünebärg & Umgäbig,,,,,2014,08.11.2014,,"Dä ni weis, was Liebi heisst",S,"Remund, Ueli","Häni, Ueli",,,,1,,,,,,,,,,,,,,,,,
,,Bern: Theater Matte (Eigenproduktionen),,,,,2014,08.11.2014,,"Halbi Schueh, ein Geschichtenkonzert für Menschen ab 5 Jahren",S,"Enggist, Markus Maria","Enggist, Markus Maria",,,Kabaretistische Lesung mit Nicole D. Käser und Markus Maria Engist,1,,,,,,,,,,,,,,,,,
,,Lyss (BE): teatrolyssimo,www.teatrolyssimo.ch,BGVT,,,2015,09.01.2015,,Gspässigi Lüt,S,"Patrick, John","Bangerter, Hans",,,,1,,,,,,,,,,,,,,,,,
,,Kiesen (BE): Trachtengruppe Kiesen-Wichtrach,,,,,2014,15.10.2014,,Chäserei i dr Vehfreud,S,"Berger, Josef, nach Jeremias Gotthelf","Kropf, Hugo",,,,1,,1,,,,,,,,,,,,,,,
,,Münsingen (BE): Aaretaler Volksbühne,www.aaretaler.ch,BGVT,,,2014,13.11.2014,,Altweiberfrühling,S,"Vögel, Stefan; nach dem Drehbuch  ""Die Herbstzeitlosen"" von Sabine Pochhammer und Bettina Oberli; B: Beatrice Riesen-de Zordo","Riesen-de Zordo, Beatrice",,,,1,,1,,,1,,,,,1,A 670/1,,,,,,Fotos CD-R (Sig: CD-R 992)
,,Wohlen (BE): Seniorentheater,,,,,2014,21.02.2014,,Tatort Alpenblick,S,"Frauchiger, Kurt","Frauchiger, Kurt",,,,1,,,,,,,,,,,,,,,,,
,,Zürich: Theater Hora,www.hora.ch,RVA,,,2014,,,Hora Magazin Nr. 38,S,0,,,,,,,,,,,,,,,,,,,1,,,Hora Magazin Nr. 38
,,Zürich: Theater Hora,www.hora.ch,RVA,,,2014,,,Nicht von Dauer,S,0,,,,,,,,,,,,,,,,,,,,,,Hora Magazin Nr. 38
,,Zürich: Theater Hora,www.hora.ch,RVA,,,2015,03.03.2015,,Human Resources,S,0,Gemeinschaftsproduktion mit kraut_production,,,,,,,,,,,,,,,,,,,,,Hora Magazin Nr. 38
